date,geography,distinct_patient_count J00-J06 Acute upper respiratory infections 0-200,distinct_patient_count J00-J06 Acute upper respiratory infections 1-4,distinct_patient_count J00-J06 Acute upper respiratory infections 15-34,distinct_patient_count J00-J06 Acute upper respiratory infections 35-59,distinct_patient_count J00-J06 Acute upper respiratory infections 5-14,distinct_patient_count J00-J06 Acute upper respiratory infections 60-79,distinct_patient_count J00-J06 Acute upper respiratory infections 80+,distinct_patient_count J00-J06 Acute upper respiratory infections <1,distinct_patient_count J1-J2 RSV 0-200,distinct_patient_count J1-J2 RSV 1-4,distinct_patient_count J1-J2 RSV 15-34,distinct_patient_count J1-J2 RSV 35-59,distinct_patient_count J1-J2 RSV 5-14,distinct_patient_count J1-J2 RSV 60-79,distinct_patient_count J1-J2 RSV 80+,distinct_patient_count J1-J2 RSV <1,distinct_patient_count J10-J18 Influenza and pneumonia 0-200,distinct_patient_count J10-J18 Influenza and pneumonia 1-4,distinct_patient_count J10-J18 Influenza and pneumonia 15-34,distinct_patient_count J10-J18 Influenza and pneumonia 35-59,distinct_patient_count J10-J18 Influenza and pneumonia 5-14,distinct_patient_count J10-J18 Influenza and pneumonia 60-79,distinct_patient_count J10-J18 Influenza and pneumonia 80+,distinct_patient_count J20-J22 Other acute respiratory infections 0-200,distinct_patient_count J20-J22 Other acute respiratory infections 1-4,distinct_patient_count J20-J22 Other acute respiratory infections 15-34,distinct_patient_count J20-J22 Other acute respiratory infections 35-59,distinct_patient_count J20-J22 Other acute respiratory infections 5-14,distinct_patient_count J20-J22 Other acute respiratory infections 60-79,distinct_patient_count J20-J22 Other acute respiratory infections 80+,distinct_patient_count J20-J22 Other acute respiratory infections <1,distinct_patient_count U0 COVID-19 0-200,distinct_patient_count U0 COVID-19 1-4,distinct_patient_count U0 COVID-19 15-34,distinct_patient_count U0 COVID-19 35-59,distinct_patient_count U0 COVID-19 5-14,distinct_patient_count U0 COVID-19 60-79,distinct_patient_count U0 COVID-19 80+,distinct_patient_count U0 COVID-19 <1,ratio J00-J06 Acute upper respiratory infections 0-200,ratio J00-J06 Acute upper respiratory infections 1-4,ratio J00-J06 Acute upper respiratory infections 15-34,ratio J00-J06 Acute upper respiratory infections 35-59,ratio J00-J06 Acute upper respiratory infections 5-14,ratio J00-J06 Acute upper respiratory infections 60-79,ratio J00-J06 Acute upper respiratory infections 80+,ratio J00-J06 Acute upper respiratory infections <1,ratio J1-J2 RSV 0-200,ratio J1-J2 RSV 1-4,ratio J1-J2 RSV 15-34,ratio J1-J2 RSV 35-59,ratio J1-J2 RSV 5-14,ratio J1-J2 RSV 60-79,ratio J1-J2 RSV 80+,ratio J1-J2 RSV <1,ratio J10-J18 Influenza and pneumonia 0-200,ratio J10-J18 Influenza and pneumonia 1-4,ratio J10-J18 Influenza and pneumonia 15-34,ratio J10-J18 Influenza and pneumonia 35-59,ratio J10-J18 Influenza and pneumonia 5-14,ratio J10-J18 Influenza and pneumonia 60-79,ratio J10-J18 Influenza and pneumonia 80+,ratio J20-J22 Other acute respiratory infections 0-200,ratio J20-J22 Other acute respiratory infections 1-4,ratio J20-J22 Other acute respiratory infections 15-34,ratio J20-J22 Other acute respiratory infections 35-59,ratio J20-J22 Other acute respiratory infections 5-14,ratio J20-J22 Other acute respiratory infections 60-79,ratio J20-J22 Other acute respiratory infections 80+,ratio J20-J22 Other acute respiratory infections <1,ratio U0 COVID-19 0-200,ratio U0 COVID-19 1-4,ratio U0 COVID-19 15-34,ratio U0 COVID-19 35-59,ratio U0 COVID-19 5-14,ratio U0 COVID-19 60-79,ratio U0 COVID-19 80+,ratio U0 COVID-19 <1,ratio_all J00-J06 Acute upper respiratory infections 0-200,ratio_all J00-J06 Acute upper respiratory infections 1-4,ratio_all J00-J06 Acute upper respiratory infections 15-34,ratio_all J00-J06 Acute upper respiratory infections 35-59,ratio_all J00-J06 Acute upper respiratory infections 5-14,ratio_all J00-J06 Acute upper respiratory infections 60-79,ratio_all J00-J06 Acute upper respiratory infections 80+,ratio_all J00-J06 Acute upper respiratory infections <1,ratio_all J1-J2 RSV 0-200,ratio_all J1-J2 RSV 1-4,ratio_all J1-J2 RSV 15-34,ratio_all J1-J2 RSV 35-59,ratio_all J1-J2 RSV 5-14,ratio_all J1-J2 RSV 60-79,ratio_all J1-J2 RSV 80+,ratio_all J1-J2 RSV <1,ratio_all J10-J18 Influenza and pneumonia 0-200,ratio_all J10-J18 Influenza and pneumonia 1-4,ratio_all J10-J18 Influenza and pneumonia 15-34,ratio_all J10-J18 Influenza and pneumonia 35-59,ratio_all J10-J18 Influenza and pneumonia 5-14,ratio_all J10-J18 Influenza and pneumonia 60-79,ratio_all J10-J18 Influenza and pneumonia 80+,ratio_all J20-J22 Other acute respiratory infections 0-200,ratio_all J20-J22 Other acute respiratory infections 1-4,ratio_all J20-J22 Other acute respiratory infections 15-34,ratio_all J20-J22 Other acute respiratory infections 35-59,ratio_all J20-J22 Other acute respiratory infections 5-14,ratio_all J20-J22 Other acute respiratory infections 60-79,ratio_all J20-J22 Other acute respiratory infections 80+,ratio_all J20-J22 Other acute respiratory infections <1,ratio_all U0 COVID-19 0-200,ratio_all U0 COVID-19 1-4,ratio_all U0 COVID-19 15-34,ratio_all U0 COVID-19 35-59,ratio_all U0 COVID-19 5-14,ratio_all U0 COVID-19 60-79,ratio_all U0 COVID-19 80+,ratio_all U0 COVID-19 <1
2023-10-23,DE.BW,4185.0,23.0,1542.0,1901.0,102.0,375.0,240.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,130.0,190.0,2.0,67.0,71.0,392.0,0.0,110.0,172.0,13.0,59.0,38.0,0.0,886.0,0.0,202.0,475.0,5.0,114.0,90.0,0.0,0.71,1.0,0.78,0.69,0.84,0.61,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.07,0.07,0.02,0.11,0.16,0.07,0.0,0.06,0.06,0.11,0.1,0.09,0.0,0.15,0.0,0.1,0.17,0.04,0.19,0.21,0.0,0.09,0.25,0.22,0.12,0.21,0.04,0.01,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.0,0.01,0.0,0.01,0.0,0.02,0.01,0.03,0.01,0.0,0.0,0.02,0.0,0.03,0.03,0.01,0.01,0.01,0.0
2023-10-23,DE.BY,4336.0,67.0,1562.0,1801.0,168.0,415.0,318.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,55.0,88.0,7.0,20.0,55.0,454.0,21.0,92.0,173.0,25.0,61.0,78.0,4.0,872.0,0.0,183.0,453.0,12.0,122.0,102.0,0.0,0.74,0.76,0.83,0.72,0.79,0.67,0.58,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.03,0.03,0.03,0.03,0.1,0.08,0.24,0.05,0.07,0.12,0.1,0.14,0.44,0.15,0.0,0.1,0.18,0.06,0.2,0.18,0.0,0.08,0.23,0.21,0.11,0.22,0.04,0.02,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.07,0.01,0.01,0.03,0.01,0.0,0.09,0.02,0.0,0.02,0.03,0.02,0.01,0.01,0.0
2023-10-23,DE.BE,863.0,4.0,299.0,335.0,17.0,92.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,9.0,0.0,6.0,5.0,118.0,0.0,25.0,63.0,0.0,15.0,15.0,0.0,185.0,0.0,39.0,109.0,0.0,24.0,13.0,0.0,0.73,1.0,0.82,0.65,1.0,0.67,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.0,0.04,0.03,0.1,0.0,0.07,0.12,0.0,0.11,0.1,0.0,0.16,0.0,0.11,0.21,0.0,0.18,0.09,0.0,0.08,0.29,0.18,0.09,0.34,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.0,0.01,0.0,0.0,0.02,0.0,0.02,0.03,0.0,0.01,0.0,0.0
2023-10-23,DE.BB,555.0,5.0,202.0,248.0,21.0,61.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,3.0,0.0,4.0,4.0,24.0,0.0,0.0,9.0,9.0,3.0,3.0,0.0,161.0,0.0,30.0,82.0,0.0,33.0,16.0,0.0,0.74,1.0,0.86,0.73,0.7,0.6,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.01,0.0,0.04,0.1,0.05,0.0,0.0,0.03,0.3,0.03,0.07,0.0,0.22,0.0,0.13,0.24,0.0,0.33,0.39,0.0,0.1,0.16,0.29,0.14,0.19,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.0,0.0,0.0,0.03,0.0,0.04,0.05,0.0,0.03,0.01,0.0
2023-10-23,DE.HB,317.0,28.0,119.0,126.0,13.0,17.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0,3.0,35.0,4.0,9.0,15.0,4.0,0.0,3.0,0.0,108.0,0.0,30.0,56.0,0.0,10.0,12.0,0.0,0.68,0.88,0.74,0.63,0.76,0.63,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.01,0.0,0.0,0.1,0.08,0.12,0.06,0.08,0.24,0.0,0.1,0.0,0.26,0.0,0.19,0.28,0.0,0.37,0.41,0.0,0.08,0.33,0.19,0.11,0.13,0.03,0.01,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.01,0.01,0.04,0.0,0.0,0.0,0.03,0.0,0.05,0.05,0.0,0.02,0.01,0.0
2023-10-23,DE.HH,931.0,6.0,437.0,376.0,18.0,69.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,11.0,32.0,0.0,8.0,6.0,125.0,0.0,42.0,57.0,0.0,19.0,7.0,0.0,92.0,0.0,21.0,45.0,0.0,11.0,15.0,0.0,0.77,1.0,0.86,0.74,1.0,0.64,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.02,0.06,0.0,0.07,0.11,0.11,0.0,0.08,0.11,0.0,0.18,0.13,0.0,0.08,0.0,0.04,0.09,0.0,0.1,0.28,0.0,0.11,0.43,0.26,0.14,0.21,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.03,0.02,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.01,0.01,0.0
2023-10-23,DE.HE,2275.0,30.0,834.0,1025.0,42.0,212.0,130.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,14.0,31.0,0.0,16.0,48.0,213.0,3.0,56.0,102.0,9.0,22.0,21.0,0.0,564.0,0.0,122.0,288.0,0.0,82.0,72.0,0.0,0.72,0.91,0.81,0.71,0.82,0.64,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.02,0.0,0.05,0.18,0.07,0.09,0.05,0.07,0.18,0.07,0.08,0.0,0.18,0.0,0.12,0.2,0.0,0.25,0.27,0.0,0.09,0.34,0.23,0.13,0.15,0.04,0.01,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.02,0.01,0.03,0.0,0.0,0.0,0.02,0.0,0.03,0.04,0.0,0.02,0.01,0.0
2023-10-23,DE.MV,432.0,2.0,164.0,190.0,13.0,38.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,3.0,5.0,0.0,6.0,15.0,41.0,0.0,6.0,18.0,4.0,7.0,6.0,0.0,138.0,0.0,33.0,77.0,3.0,14.0,11.0,0.0,0.68,1.0,0.8,0.66,0.65,0.58,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.02,0.0,0.09,0.26,0.06,0.0,0.03,0.06,0.2,0.11,0.11,0.0,0.22,0.0,0.16,0.27,0.15,0.22,0.19,0.0,0.07,0.1,0.22,0.1,0.15,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.05,0.0,0.0,0.0,0.02,0.0,0.04,0.04,0.04,0.01,0.0,0.0
2023-10-23,DE.NI,3197.0,40.0,1084.0,1317.0,65.0,372.0,314.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,44.0,73.0,0.0,44.0,66.0,449.0,16.0,123.0,165.0,21.0,58.0,64.0,2.0,805.0,0.0,205.0,412.0,0.0,114.0,74.0,0.0,0.68,0.71,0.74,0.67,0.76,0.63,0.61,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.03,0.04,0.0,0.07,0.13,0.1,0.29,0.08,0.08,0.24,0.1,0.12,0.29,0.18,0.0,0.14,0.21,0.0,0.19,0.14,0.0,0.08,0.25,0.21,0.11,0.17,0.05,0.02,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.1,0.02,0.01,0.06,0.01,0.0,0.08,0.02,0.0,0.04,0.03,0.0,0.01,0.01,0.0
2023-10-23,DE.NW,6377.0,76.0,2439.0,2654.0,181.0,598.0,421.0,8.0,6.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,502.0,0.0,82.0,189.0,6.0,87.0,138.0,929.0,16.0,257.0,395.0,38.0,126.0,97.0,0.0,1526.0,0.0,387.0,740.0,7.0,221.0,171.0,0.0,1.3599999999999999,1.6099999999999999,1.54,1.3399999999999999,1.5899999999999999,1.1600000000000001,1.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.11,0.0,0.05,0.1,0.04,0.17,0.32,0.2,0.39,0.16,0.2,0.31,0.25,0.24000000000000002,0.0,0.32999999999999996,0.0,0.25,0.38,0.06,0.42,0.41000000000000003,0.0,0.14,0.53,0.4,0.19,0.39,0.06,0.03,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.01,0.01,0.01,0.02,0.12,0.04,0.02,0.09,0.02,0.0,0.0,0.04,0.0,0.07,0.05,0.02,0.02,0.01,0.0
2023-10-23,DE.RP,1157.0,18.0,422.0,518.0,33.0,105.0,59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,46.0,43.0,0.0,25.0,21.0,245.0,4.0,58.0,101.0,9.0,41.0,32.0,0.0,250.0,0.0,65.0,114.0,0.0,33.0,38.0,0.0,0.65,0.82,0.71,0.67,0.79,0.51,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.06,0.0,0.12,0.14,0.14,0.18,0.1,0.13,0.21,0.2,0.21,0.0,0.15,0.0,0.11,0.15,0.0,0.16,0.25,0.0,0.07,0.27,0.21,0.11,0.17,0.03,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.0,0.01,0.0,0.02,0.06,0.03,0.02,0.05,0.01,0.01,0.0,0.02,0.0,0.03,0.02,0.0,0.01,0.01,0.0
2023-10-23,DE.SL,575.0,6.0,202.0,244.0,11.0,59.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,19.0,27.0,0.0,15.0,20.0,78.0,2.0,21.0,31.0,2.0,10.0,12.0,0.0,93.0,0.0,20.0,39.0,0.0,14.0,20.0,0.0,0.7,0.75,0.77,0.72,0.85,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.07,0.08,0.0,0.15,0.19,0.09,0.25,0.08,0.09,0.15,0.1,0.11,0.0,0.12,0.0,0.08,0.11,0.0,0.14,0.19,0.0,0.08,0.35,0.26,0.12,0.18,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.0,0.01,0.01,0.01,0.12,0.03,0.02,0.03,0.01,0.0,0.0,0.01,0.0,0.03,0.02,0.0,0.01,0.01,0.0
2023-10-23,DE.SN,609.0,4.0,233.0,288.0,21.0,41.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,10.0,0.0,2.0,12.0,40.0,4.0,8.0,14.0,2.0,0.0,12.0,0.0,107.0,0.0,26.0,55.0,0.0,11.0,15.0,0.0,0.78,0.5,0.87,0.78,0.91,0.76,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.03,0.0,0.04,0.2,0.05,0.5,0.03,0.04,0.09,0.0,0.2,0.0,0.14,0.0,0.1,0.15,0.0,0.2,0.25,0.0,0.06,0.17,0.21,0.11,0.25,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.01,0.01,0.02,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.0,0.01,0.0,0.0
2023-10-23,DE.ST,552.0,13.0,181.0,260.0,22.0,59.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,3.0,13.0,0.0,12.0,20.0,99.0,0.0,23.0,40.0,3.0,19.0,14.0,0.0,71.0,0.0,16.0,34.0,0.0,10.0,11.0,0.0,0.72,1.0,0.81,0.75,0.88,0.59,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.04,0.0,0.12,0.32,0.13,0.0,0.1,0.12,0.12,0.19,0.23,0.0,0.1,0.0,0.07,0.1,0.0,0.1,0.18,0.0,0.06,0.27,0.2,0.1,0.21,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.03,0.02,0.03,0.01,0.0,0.0,0.01,0.0,0.02,0.01,0.0,0.01,0.0,0.0
2023-10-23,DE.SH,1552.0,6.0,586.0,698.0,15.0,146.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,11.0,38.0,0.0,8.0,27.0,189.0,0.0,45.0,81.0,3.0,32.0,28.0,0.0,446.0,0.0,95.0,238.0,2.0,68.0,43.0,0.0,0.68,1.0,0.8,0.66,0.75,0.57,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.04,0.0,0.03,0.14,0.08,0.0,0.06,0.08,0.15,0.13,0.14,0.0,0.2,0.0,0.13,0.23,0.1,0.27,0.22,0.0,0.07,0.18,0.21,0.11,0.15,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.03,0.01,0.0,0.0,0.02,0.0,0.03,0.04,0.02,0.02,0.0,0.0
2023-10-23,DE.TH,1321.0,26.0,458.0,564.0,49.0,123.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,23.0,0.0,20.0,15.0,129.0,2.0,22.0,61.0,5.0,18.0,21.0,0.0,227.0,0.0,35.0,113.0,3.0,53.0,23.0,0.0,0.76,0.93,0.89,0.74,0.86,0.57,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.03,0.0,0.09,0.09,0.07,0.07,0.04,0.08,0.09,0.08,0.13,0.0,0.13,0.0,0.07,0.15,0.05,0.25,0.14,0.0,0.09,0.53,0.29,0.12,0.26,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.04,0.01,0.01,0.03,0.01,0.0,0.0,0.01,0.0,0.02,0.02,0.02,0.02,0.0,0.0
2023-10-30,DE.BW,2986.0,23.0,1079.0,1336.0,59.0,313.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,2.0,71.0,103.0,0.0,44.0,35.0,297.0,7.0,70.0,119.0,6.0,42.0,53.0,0.0,707.0,0.0,147.0,378.0,0.0,110.0,72.0,0.0,0.7,0.72,0.79,0.69,0.91,0.61,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.05,0.05,0.0,0.09,0.1,0.07,0.22,0.05,0.06,0.09,0.08,0.16,0.0,0.17,0.0,0.11,0.2,0.0,0.22,0.21,0.0,0.09,0.25,0.23,0.13,0.21,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.0,0.01,0.0,0.01,0.08,0.01,0.01,0.02,0.01,0.0,0.0,0.02,0.0,0.03,0.04,0.0,0.02,0.01,0.0
2023-10-30,DE.BY,3308.0,55.0,1170.0,1448.0,98.0,323.0,208.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,36.0,72.0,3.0,28.0,47.0,347.0,14.0,74.0,115.0,24.0,53.0,63.0,4.0,787.0,0.0,200.0,390.0,2.0,99.0,96.0,0.0,0.71,0.8,0.79,0.72,0.77,0.64,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.04,0.02,0.06,0.11,0.07,0.2,0.05,0.06,0.19,0.11,0.15,0.4,0.17,0.0,0.14,0.19,0.02,0.2,0.23,0.0,0.08,0.26,0.19,0.12,0.18,0.05,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.07,0.01,0.01,0.04,0.01,0.0,0.1,0.02,0.0,0.03,0.03,0.0,0.01,0.01,0.0
2023-10-30,DE.BE,1006.0,4.0,285.0,442.0,16.0,143.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,4.0,8.0,0.0,2.0,12.0,124.0,0.0,32.0,61.0,0.0,17.0,14.0,0.0,395.0,0.0,80.0,227.0,2.0,60.0,26.0,0.0,0.65,1.0,0.71,0.6,0.89,0.64,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.01,0.0,0.01,0.07,0.08,0.0,0.08,0.08,0.0,0.08,0.08,0.0,0.26,0.0,0.2,0.31,0.11,0.27,0.15,0.0,0.08,0.33,0.15,0.1,0.27,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.0,0.01,0.0,0.0,0.03,0.0,0.04,0.05,0.03,0.02,0.01,0.0
2023-10-30,DE.BB,431.0,4.0,150.0,226.0,4.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,3.0,0.0,0.0,3.0,13.0,3.0,0.0,8.0,0.0,0.0,2.0,0.0,119.0,0.0,27.0,76.0,2.0,9.0,5.0,0.0,0.75,0.57,0.84,0.72,0.67,0.81,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.01,0.0,0.0,0.16,0.04,0.43,0.0,0.03,0.0,0.0,0.11,0.0,0.21,0.0,0.15,0.24,0.33,0.19,0.26,0.0,0.09,0.16,0.27,0.15,0.05,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.05,0.05,0.02,0.01,0.0,0.0
2023-10-30,DE.HB,374.0,11.0,147.0,155.0,22.0,24.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,6.0,0.0,3.0,3.0,64.0,6.0,21.0,24.0,3.0,6.0,4.0,0.0,126.0,0.0,38.0,64.0,0.0,16.0,8.0,0.0,0.65,0.65,0.7,0.62,0.88,0.49,0.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.02,0.0,0.06,0.11,0.11,0.35,0.1,0.1,0.12,0.12,0.15,0.0,0.24,0.0,0.18,0.26,0.0,0.33,0.3,0.0,0.08,0.16,0.19,0.12,0.28,0.03,0.01,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.03,0.02,0.04,0.01,0.0,0.0,0.03,0.0,0.05,0.05,0.0,0.02,0.01,0.0
2023-10-30,DE.HH,827.0,3.0,419.0,304.0,18.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,18.0,25.0,0.0,6.0,9.0,119.0,0.0,28.0,46.0,4.0,26.0,15.0,0.0,90.0,0.0,31.0,42.0,0.0,14.0,3.0,0.0,0.76,1.0,0.84,0.73,0.82,0.57,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.04,0.06,0.0,0.06,0.18,0.11,0.0,0.06,0.11,0.18,0.25,0.3,0.0,0.08,0.0,0.06,0.1,0.0,0.13,0.06,0.0,0.1,0.21,0.28,0.12,0.27,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.06,0.02,0.0,0.0,0.01,0.0,0.02,0.02,0.0,0.01,0.0,0.0
2023-10-30,DE.HE,2754.0,24.0,991.0,1251.0,71.0,260.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,26.0,50.0,2.0,52.0,99.0,211.0,4.0,49.0,89.0,11.0,29.0,29.0,0.0,658.0,0.0,176.0,338.0,7.0,81.0,56.0,0.0,0.71,0.86,0.8,0.72,0.78,0.62,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.03,0.02,0.12,0.29,0.05,0.14,0.04,0.05,0.12,0.07,0.09,0.0,0.17,0.0,0.14,0.2,0.08,0.19,0.16,0.0,0.08,0.23,0.22,0.11,0.2,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.04,0.01,0.01,0.03,0.0,0.0,0.0,0.02,0.0,0.04,0.03,0.02,0.01,0.0,0.0
